Mesh250m,PeriodKey,mesh_transaction_count,mesh_median_ppsqm,mesh_mean_ppsqm,mesh_price_std,mesh_price_iqr,mesh_avg_age,mesh_avg_area,PeriodNum
53394536,2025-Q1,13,1550000.0,1399522.2169135213,610637.9905447345,633333.3333333333,26.53846153846154,44.23076923076923,8100
53394537,2005-Q3,12,680555.5555555555,792005.057578587,277413.6735337926,421156.8627450981,15.1,73.75,8022
53394537,2005-Q4,14,680213.9037433155,723489.5141346932,339532.3417764411,324812.03007518797,16.363636363636363,76.78571428571429,8023
53394537,2006-Q1,10,563333.3333333333,706125.8747226489,271676.7855899678,187619.04761904757,20.666666666666668,256.5,8024
53394537,2006-Q2,5,625000.0,790714.2857142857,465309.43304507126,606666.6666666667,22.666666666666668,71.0,8025
53394537,2006-Q3,13,625000.0,779501.7375786607,613709.734450546,250000.0,22.818181818181817,48.84615384615385,8026
53394537,2006-Q4,23,1000000.0,1145980.2062820538,602024.0862617379,450000.0,9.636363636363637,77.3913043478261,8027
53394537,2007-Q1,11,690000.0,1039782.9309727706,1080654.1460846679,409047.61904761894,14.714285714285714,91.81818181818181,8028
53394537,2007-Q2,13,800000.0,918609.7236097236,301392.28362205793,368831.1688311689,12.555555555555555,68.84615384615384,8029
53394537,2007-Q3,14,1016666.6666666667,1028887.9960815824,405921.9155489585,542891.4221479219,12.153846153846153,149.64285714285714,8030
53394537,2007-Q4,20,933333.3333333334,1051374.642414116,465518.9700895213,572500.0,8.38888888888889,84.75,8031
53394537,2008-Q1,9,900000.0,925925.9259259258,168232.45969142564,200000.0,7.333333333333333,48.333333333333336,8032
53394537,2008-Q2,8,1120000.0,1046439.3939393939,291964.74901285936,141136.36363636376,7.875,49.375,8033
53394537,2008-Q3,16,837362.6373626373,1125392.0099391069,777003.0199058438,382790.346907994,14.583333333333334,74.6875,8034
53394537,2008-Q4,8,1018888.8888888889,986388.8888888889,229564.99773140834,257500.0,5.833333333333333,56.25,8035
53394537,2009-Q1,10,751428.5714285714,849302.7815096781,393731.9567947666,405808.08080808073,12.333333333333334,62.0,8036
53394537,2009-Q2,5,728571.4285714285,791475.6588440799,131942.01428622077,220202.02020202018,13.6,67.0,8037
53394537,2009-Q3,15,742857.1428571428,759243.332713921,245509.1974501148,352056.27705627715,13.933333333333334,99.66666666666667,8038
53394537,2009-Q4,8,688571.4285714286,739606.2271062271,204915.75279592208,301831.50183150184,12.571428571428571,58.75,8039
53394537,2010-Q1,22,643333.3333333333,626974.7474747475,173449.66565535142,237833.33333333337,20.470588235294116,104.31818181818181,8040
53394537,2010-Q2,18,658333.3333333333,1131924.2848654613,2040003.32774448,219642.85714285716,16.444444444444443,50.0,8041
53394537,2010-Q3,13,690909.0909090909,743757.3537573537,242584.99555255097,435714.28571428574,16.615384615384617,54.23076923076923,8042
53394537,2010-Q4,14,735227.2727272727,702039.5409188513,222860.81540703872,255000.0,13.272727272727273,82.14285714285714,8043
53394537,2011-Q1,15,707692.3076923077,805068.9811278046,422788.270543212,424242.4242424242,16.583333333333332,77.66666666666667,8044
53394537,2011-Q2,13,769230.7692307692,937419.0668643782,673158.9118290774,381818.18181818177,14.090909090909092,69.61538461538461,8045
53394537,2011-Q3,5,666666.6666666666,736618.8197767145,207367.325340501,298484.8484848484,10.666666666666666,135.0,8046
53394537,2011-Q4,17,800000.0,776406.791500604,199592.6394048797,180000.0,20.142857142857142,135.88235294117646,8047
53394537,2012-Q1,15,700000.0,737674.1167329403,188453.8167766486,145151.51515151514,18.454545454545453,82.33333333333333,8048
53394537,2012-Q2,27,740000.0,716184.4804534862,212197.04796613977,255714.28571428568,15.347826086956522,46.2962962962963,8049
53394537,2012-Q3,16,800000.0,804861.1111111111,247615.41765756102,270833.3333333334,13.727272727272727,59.0625,8050
53394537,2012-Q4,21,750000.0,792557.3047466335,420130.25607524347,450000.0,18.0,87.38095238095238,8051
53394537,2013-Q1,26,767857.1428571428,788199.3350875617,234984.06955969427,336547.61904761905,16.083333333333332,440.9230769230769,8052
53394537,2013-Q2,14,674825.1748251747,709861.8797169217,222240.3742930446,225536.88141923444,18.0,59.285714285714285,8053
53394537,2013-Q3,29,750000.0,721325.3301486492,245562.68917955883,337142.85714285716,16.59090909090909,75.6896551724138,8054
53394537,2013-Q4,17,800000.0,806885.2758494702,244947.47810255707,183333.33333333337,12.076923076923077,57.94117647058823,8055
53394537,2014-Q1,26,792857.1428571428,948801.1988011989,967355.5250765298,353571.4285714285,17.142857142857142,96.53846153846153,8056
53394537,2014-Q2,21,833333.3333333334,802990.7394193107,283485.584128427,300000.0,18.05263157894737,74.76190476190476,8057
53394537,2014-Q3,22,800000.0,779844.4289487071,243007.51099924278,380481.28342245985,19.105263157894736,50.90909090909091,8058
53394537,2014-Q4,26,860683.7606837607,956273.3131624535,559089.3403965016,330147.0588235294,17.863636363636363,52.30769230769231,8059
53394537,2015-Q1,29,850000.0,842426.9936293925,406029.6252517573,355555.5555555555,18.6,72.58620689655173,8060
53394537,2015-Q2,18,891176.4705882353,852572.1858693995,250806.19621442104,228392.85714285716,16.764705882352942,50.27777777777778,8061
53394537,2015-Q3,18,883500.5574136009,929865.8921948564,256737.43227748244,332598.03921568627,15.4375,90.83333333333333,8062
53394537,2015-Q4,14,925000.0,958511.7056856187,231345.91268941286,215050.1672240803,13.166666666666666,55.714285714285715,8063
53394537,2016-Q1,31,904761.9047619047,981217.4154723848,558010.7717073373,250000.0,16.448275862068964,52.41935483870968,8064
53394537,2016-Q2,16,892857.1428571428,975065.2003225533,227012.56623947303,275000.0,13.071428571428571,46.25,8065
53394537,2016-Q3,15,942857.1428571428,956235.4682354683,174629.8904694117,229875.6798756799,16.692307692307693,44.666666666666664,8066
53394537,2016-Q4,12,910000.0,972010.5820105821,244224.14065193658,283333.3333333335,24.3,50.416666666666664,8067
53394537,2017-Q1,18,910000.0,904593.1301813655,317620.0898605102,234740.25974025973,18.1875,51.94444444444444,8068
53394537,2017-Q2,16,900000.0,860518.0346152183,256373.6122935528,384318.18181818177,22.266666666666666,104.375,8069
53394537,2017-Q3,14,1050000.0,1056610.644257703,231012.68674116913,301421.56862745085,16.071428571428573,34.285714285714285,8070
53394537,2017-Q4,23,1085714.2857142857,1068128.915082101,379384.74733416823,255555.5555555555,15.9,65.65217391304348,8071
53394537,2018-Q1,25,1000000.0,1061318.1929181928,305234.3391641022,250000.0,18.166666666666668,58.0,8072
53394537,2018-Q2,17,1000000.0,1325354.1272236612,858755.1831304656,493939.39393939404,24.928571428571427,141.76470588235293,8073
53394537,2018-Q3,22,1135000.0,1141660.6055221795,327037.8190392973,387500.0,13.2,50.68181818181818,8074
53394537,2018-Q4,20,1133823.5294117648,1100100.2461590697,317790.7086497902,404166.6666666666,16.0,46.75,8075
53394537,2019-Q1,23,1130434.7826086956,1090277.4754292015,259933.7758202223,287222.22222222225,18.285714285714285,93.69565217391305,8076
53394537,2019-Q2,16,1050000.0,1118840.9123770965,535659.0219232334,318750.0,20.6,68.4375,8077
53394537,2019-Q3,17,1100000.0,1023054.2222301465,299171.66811349953,233333.33333333337,17.125,46.76470588235294,8078
53394537,2019-Q4,26,1000000.0,1047072.352934422,347140.3567721834,333214.2857142857,21.40909090909091,60.96153846153846,8079
53394537,2020-Q1,33,1116666.6666666667,1285428.304933887,1054391.9834999142,250000.0,18.096774193548388,54.24242424242424,8080
53394537,2020-Q2,14,1000000.0,964992.1317467901,311155.55919876933,413194.4444444445,17.666666666666668,91.42857142857143,8081
53394537,2020-Q3,12,1142857.1428571427,1086924.4623136611,271711.8672396762,430803.57142857136,22.8,51.666666666666664,8082
53394537,2020-Q4,21,1160000.0,1083922.6296579237,282637.99374031613,140000.0,21.72222222222222,43.095238095238095,8083
53394537,2021-Q1,17,1000000.0,1030621.51356269,317825.51721121307,255000.0,23.875,56.76470588235294,8084
53394537,2021-Q2,13,1050000.0,981596.7365967366,398155.639280291,262500.0,18.8,70.0,8085
53394537,2021-Q3,15,1266666.6666666667,1327561.516142161,504326.8410025939,298754.5787545787,14.5,72.33333333333333,8086
53394537,2021-Q4,31,1133333.3333333333,1219081.169726331,520363.7645057508,320833.33333333326,19.379310344827587,53.87096774193548,8087
53394537,2022-Q1,24,1097252.7472527472,1018061.4378311746,380181.8842672758,560606.0606060607,28.789473684210527,142.29166666666666,8088
53394537,2022-Q2,29,1050000.0,1103730.407523511,447228.0119350952,416666.66666666674,27.653846153846153,57.58620689655172,8089
53394537,2022-Q3,18,1300000.0,1450485.0088183424,881902.9161603432,326428.57142857136,17.444444444444443,35.27777777777778,8090
53394537,2022-Q4,23,1166666.6666666667,1377836.1795324092,868016.9760243464,401470.588235294,25.59090909090909,64.78260869565217,8091
53394537,2023-Q1,14,1354166.6666666665,1456473.4597266626,515509.70303641475,435000.0,26.166666666666668,88.92857142857143,8092
53394537,2023-Q2,25,1200000.0,1431441.7804417803,1276438.020005275,298076.923076923,25.318181818181817,69.8,8093
53394537,2023-Q3,11,1300000.0,1359888.3457190667,235880.63835266177,296410.2564102565,16.75,105.9090909090909,8094
53394537,2023-Q4,21,1350000.0,1439222.1813274445,374368.471994269,566666.6666666665,15.55,38.095238095238095,8095
53394537,2024-Q1,18,1511111.111111111,1500611.1351810275,474686.0755462376,621474.358974359,17.0,63.05555555555556,8096
53394537,2024-Q2,24,1333333.3333333333,1265847.4627224628,389221.12402671884,481250.0,25.916666666666668,45.416666666666664,8097
53394537,2024-Q3,29,1266666.6666666667,1348057.092970886,354734.07546661166,433333.33333333326,20.814814814814813,59.6551724137931,8098
53394537,2024-Q4,17,1320000.0,1506462.5080801551,979606.183274798,373076.923076923,28.6,56.470588235294116,8099
53394537,2025-Q1,6,1400000.0,1392145.5938697318,133227.1012924275,125000.0,25.333333333333332,66.66666666666667,8100
53394538,2005-Q3,6,828571.4285714286,829602.7501909854,142833.64051740046,246848.73949579825,2.8,59.166666666666664,8022
53394538,2005-Q4,5,1000000.0,902335.6643356644,219836.24801234162,209230.76923076925,1.0,84.0,8023
53394538,2006-Q1,16,1050000.0,1032290.3850535429,287261.169646147,220394.73684210528,4.909090909090909,40.625,8024
53394538,2006-Q2,14,805555.5555555555,899645.6916099774,438748.27416228544,272767.85714285716,9.0,46.42857142857143,8025
53394538,2006-Q3,7,654545.4545454546,705956.3452420596,199669.32263236254,200122.10012209998,24.6,76.42857142857143,8026
53394538,2006-Q4,5,1000000.0,964202.8985507246,163503.0559878631,28985.50724637683,9.0,182.0,8027
53394538,2007-Q1,3,625000.0,661666.6666666666,281794.8426308284,280000.0,16.333333333333332,30.0,8028
53394538,2007-Q2,7,653846.1538461539,899266.0280895575,689043.2495213792,106470.58823529421,25.0,243.57142857142858,8029
53394538,2007-Q3,8,841666.6666666667,1177586.6314267642,872722.5050080591,593247.4925454053,21.8,98.75,8030
53394538,2007-Q4,12,715588.2352941176,722143.5295630232,326439.735926417,359322.7424749165,21.0,100.83333333333333,8031
53394538,2008-Q1,3,875000.0,755303.0303030303,321703.9901839508,304545.4545454546,8.333333333333334,70.0,8032
53394538,2008-Q2,9,1000000.0,894102.5641025641,214237.32899776046,340000.0,12.5,66.66666666666667,8033
53394538,2008-Q3,8,766028.7081339713,829966.6825748398,222471.66406242255,318901.9607843136,13.166666666666666,94.375,8034
53394538,2008-Q4,4,850000.0,842672.4137931034,213984.78151998605,332327.5862068966,15.333333333333334,410.0,8035
53394538,2009-Q1,8,505555.5555555555,590869.4083694083,297512.6870036227,270497.83549783553,14.857142857142858,92.5,8036
53394538,2009-Q2,8,834224.5989304814,795034.3937108644,267949.5849788462,466282.05128205137,14.25,88.75,8037
53394538,2009-Q3,4,758333.3333333333,763782.0512820513,96545.49865953319,138782.05128205125,13.0,97.5,8038
53394538,2009-Q4,7,800000.0,742958.8502067494,227546.83294649885,260019.84126984118,16.4,67.14285714285714,8039
53394538,2010-Q1,12,918181.8181818181,795449.181666287,319289.3380607042,547500.0,8.1,77.91666666666667,8040
53394538,2010-Q2,16,1020000.0,1432005.6989901222,2527284.4319267315,611764.705882353,5.769230769230769,59.0625,8041
53394538,2010-Q3,7,658823.5294117647,637517.514780365,183559.884009879,228131.78431027406,20.75,82.85714285714286,8042
53394538,2010-Q4,7,733333.3333333334,723997.113997114,186604.27063206115,217676.76767676766,14.857142857142858,70.0,8043
53394538,2011-Q1,13,828571.4285714285,820270.6151777359,322180.1877760911,151388.88888888888,13.833333333333334,61.15384615384615,8044
53394538,2011-Q2,6,600000.0,616200.4662004662,219347.19548956226,349825.17482517485,18.333333333333332,55.833333333333336,8045
53394538,2011-Q3,9,725000.0,692885.2012185346,218871.17255754853,200000.0,16.11111111111111,41.666666666666664,8046
53394538,2011-Q4,12,697500.0,636917.9894179894,196886.24028558927,293750.0,17.5,40.0,8047
53394538,2012-Q1,8,613333.3333333333,599375.0,170633.07723256762,231666.6666666667,25.5,75.0,8048
53394538,2012-Q2,8,600000.0,644052.1978021978,182221.0686837218,208241.75824175822,24.285714285714285,31.875,8049
53394538,2012-Q3,13,586666.6666666666,590871.3399889871,165064.15010531497,266666.6666666667,23.083333333333332,57.69230769230769,8050
53394538,2012-Q4,11,766666.6666666666,733111.3823913104,281915.1145039226,297222.22222222213,22.2,1030.3636363636363,8051
53394538,2013-Q1,6,783333.3333333333,721481.4814814815,169831.67653270534,175000.00000000012,18.333333333333332,38.333333333333336,8052
53394538,2013-Q2,7,676923.0769230769,708845.0834879407,207385.22088067513,220178.57142857136,23.5,58.57142857142857,8053
53394538,2013-Q3,12,773611.1111111111,816792.8367928368,282915.7306788499,309583.3333333334,16.8,117.91666666666667,8054
53394538,2013-Q4,18,812500.0,722893.9831678537,265762.57897145447,243750.0,18.0,53.888888888888886,8055
53394538,2014-Q1,3,520000.0,521481.4814814815,144450.14233776016,144444.44444444438,33.333333333333336,36.666666666666664,8056
53394538,2014-Q2,6,882222.2222222222,819865.929277694,238455.04475534908,387238.5620915033,14.8,55.0,8057
53394538,2014-Q3,17,833333.3333333334,839562.0719150131,279528.9341338967,400000.0,15.411764705882353,49.11764705882353,8058
53394538,2014-Q4,16,800000.0,804190.0117426433,137813.3266791102,139229.52047952055,12.133333333333333,56.875,8059
53394538,2015-Q1,10,861363.6363636364,791146.4646464646,218500.64523823932,330290.404040404,24.125,50.5,8060
53394538,2015-Q2,14,806250.0,820304.3781615209,226824.36933592736,265625.0,16.333333333333332,55.714285714285715,8061
53394538,2015-Q3,9,857142.8571428572,906361.6557734205,378820.1096651977,429411.7647058824,26.333333333333332,88.33333333333333,8062
53394538,2015-Q4,16,800000.0,832954.6668609169,247092.90749510063,233766.23376623378,16.8125,55.9375,8063
53394538,2016-Q1,2,768181.8181818181,768181.8181818181,379266.3644546027,268181.81818181823,18.5,35.0,8064
53394538,2016-Q2,19,950000.0,941381.3723256447,202658.1680315666,161666.66666666674,16.36842105263158,36.8421052631579,8065
53394538,2016-Q3,16,860000.0,899241.2795537795,226289.69619190998,265174.82517482515,9.533333333333333,52.1875,8066
53394538,2016-Q4,10,858333.3333333333,879212.4963159446,197305.4431917907,243998.67374005297,22.88888888888889,43.5,8067
53394538,2017-Q1,19,946666.6666666666,979846.1632443325,281798.3570951255,154230.76923076925,15.375,151.05263157894737,8068
53394538,2017-Q2,22,983333.3333333333,881579.5900006426,279393.5146006983,417500.0,20.952380952380953,42.04545454545455,8069
53394538,2017-Q3,17,1000000.0,1072866.9043374925,330157.02826703014,220454.5454545454,19.571428571428573,38.8235294117647,8070
53394538,2017-Q4,17,1111111.111111111,1095675.9040902264,274751.82353329094,320000.0,10.642857142857142,55.588235294117645,8071
53394538,2018-Q1,18,975000.0,998102.4531024531,384751.6537673756,222142.85714285716,21.375,70.83333333333333,8072
53394538,2018-Q2,11,1000000.0,939780.1660704887,318340.2918942342,254075.0915750916,19.555555555555557,59.54545454545455,8073
53394538,2018-Q3,9,1025000.0,910244.8785782119,331510.6252172757,254700.85470085475,17.625,65.0,8074
53394538,2018-Q4,15,1080000.0,1091370.1931596668,570661.8229968568,456666.66666666674,17.214285714285715,88.33333333333333,8075
53394538,2019-Q1,10,942307.6923076923,921596.4590964591,212944.95503446183,385019.8412698412,22.666666666666668,64.0,8076
53394538,2019-Q2,14,1050000.0,1023058.1323438466,294983.48462802055,245021.64502164512,17.23076923076923,50.0,8077
53394538,2019-Q3,10,1051794.8717948718,1015914.9967679379,276870.2793523574,206250.0,13.777777777777779,66.0,8078
53394538,2019-Q4,12,956481.4814814815,939198.933782267,199471.92616249842,296401.51515151514,18.8,44.166666666666664,8079
53394538,2020-Q1,21,1060000.0,1103875.2781609925,161756.8674595118,218181.81818181812,20.210526315789473,54.04761904761905,8080
53394538,2020-Q2,11,1080000.0,974916.2415628969,340654.7034331236,278896.1038961038,14.8,90.45454545454545,8081
53394538,2020-Q3,12,927272.7272727273,972564.0309511278,472863.4795122374,684509.0393477489,27.454545454545453,54.166666666666664,8082
53394538,2020-Q4,11,1133333.3333333333,1125754.3971180336,325682.9677205485,285000.0,19.7,45.45454545454545,8083
53394538,2021-Q1,9,1062500.0,987455.1066217733,276106.336028901,381818.1818181819,18.142857142857142,58.888888888888886,8084
53394538,2021-Q2,16,1175757.5757575757,1064188.7626262626,289043.8998481628,275000.0,20.4,44.0625,8085
53394538,2021-Q3,17,1100000.0,1224339.1447995028,494438.2384807579,322222.22222222225,16.941176470588236,39.411764705882355,8086
53394538,2021-Q4,14,1235384.6153846155,1111031.1117453973,372810.9076120092,412500.0,16.846153846153847,50.0,8087
53394538,2022-Q1,12,1225000.0,1215674.6031746033,259128.25476066777,307738.09523809515,17.0,37.916666666666664,8088
53394538,2022-Q2,14,1200000.0,1131253.389467675,333213.12277476524,387808.8578088576,18.53846153846154,55.357142857142854,8089
53394538,2022-Q3,14,1033333.3333333334,1107923.3266733265,214767.39673345018,312500.0,22.76923076923077,139.64285714285714,8090
53394538,2022-Q4,24,1234090.9090909092,1243465.1473254415,459378.8090015635,356818.1818181819,17.047619047619047,67.5,8091
53394538,2023-Q1,15,1233333.3333333333,1244138.5479509048,266784.051083323,408229.66507177043,18.8,58.666666666666664,8092
53394538,2023-Q2,6,1309523.8095238095,1268492.0634920634,220171.11808683482,209523.8095238097,13.333333333333334,50.833333333333336,8093
53394538,2023-Q3,3,1353846.1538461538,1071282.0512820513,675856.3856644343,630000.0000000001,25.666666666666668,55.0,8094
53394538,2023-Q4,12,1200000.0,1150878.427128427,218859.60319345526,168750.0,27.333333333333332,38.333333333333336,8095
53394538,2024-Q1,11,1350000.0,1420964.1873278236,637256.4273795758,337121.2121212119,27.7,40.0,8096
53394538,2024-Q2,11,1300000.0,1244573.002754821,296276.07476840523,359242.4242424243,25.545454545454547,41.36363636363637,8097
53394538,2024-Q3,6,1461666.6666666665,1427698.4126984125,182981.21204291814,75119.04761904757,15.833333333333334,32.5,8098
53394538,2024-Q4,13,1350000.0,1381217.9487179485,924533.7743024287,440000.0,22.545454545454547,77.6923076923077,8099
53394538,2025-Q1,7,1640000.0,1332575.778259008,590524.7634039689,754108.3916083914,13.6,50.714285714285715,8100
53394539,2006-Q2,2,2255555.5555555555,2255555.5555555555,204275.29234278048,144444.44444444496,19.0,95.0,8025
53394539,2007-Q2,4,3104761.904761905,3338839.285714286,2841957.969081408,4458184.523809524,15.0,362.5,8029
53394539,2007-Q3,2,1035947.7124183007,1035947.7124183007,82264.71049098403,58169.93464052281,4.0,65.0,8030
53394539,2007-Q4,4,1114285.7142857143,1064213.5642135642,514405.30268974317,742135.6421356422,24.75,76.25,8031
53394539,2008-Q1,2,1700000.0,1700000.0,801387.6853447539,566666.6666666667,8.0,67.5,8032
53394539,2008-Q3,2,1129411.7647058824,1129411.7647058824,399307.35878769745,282352.9411764705,3.5,85.0,8034
53394539,2009-Q2,2,996428.5714285714,996428.5714285714,75761.44084141587,53571.42857142852,11.0,57.5,8037
53394539,2009-Q4,2,625000.0,625000.0,35355.33905932738,25000.0,29.5,30.0,8039
53394539,2010-Q2,4,966666.6666666667,937500.0,227862.45038684257,320833.33333333326,15.0,52.5,8041
53394539,2011-Q1,2,599160.8391608392,599160.8391608392,721150.0207569657,509930.0699300699,15.5,60.0,8044
53394539,2011-Q3,4,1313067.1506352087,1535700.241984271,888522.3096859591,524916.8179068363,30.0,123.75,8046
53394539,2012-Q1,2,800000.0,800000.0,70710.67811865476,50000.0,9.0,20.0,8048
53394539,2012-Q3,4,825000.0,882142.8571428572,262930.89027579944,192857.14285714284,16.666666666666668,38.75,8050
53394539,2013-Q1,4,725000.0,990986.8421052631,738360.2272968963,448486.84210526315,20.0,110.0,8052
53394539,2013-Q2,4,689285.7142857143,877050.2645502646,511998.08085329586,373478.83597883605,13.0,70.0,8053
53394539,2013-Q4,2,891666.6666666666,891666.6666666666,35355.33905932738,25000.0,18.0,105.0,8055
53394539,2014-Q1,10,1055357.1428571427,1115991.0017518713,251351.96365002464,196428.57142857136,13.25,77.5,8056
53394539,2014-Q2,2,1166666.6666666665,1166666.6666666665,235702.26039551586,166666.66666666674,14.0,35.0,8057
53394539,2014-Q4,4,897126.4367816092,848563.2183908046,181755.54266360553,204310.3448275862,21.25,61.25,8059
53394539,2015-Q3,2,925000.0,925000.0,106066.01717798212,75000.0,24.5,37.5,8062
53394539,2016-Q2,2,1020454.5454545454,1020454.5454545454,99637.77371264983,70454.54545454541,32.0,37.5,8065
53394539,2017-Q1,8,1175000.0,1666071.4285714286,1069555.2406016309,617261.9047619049,18.0,66.25,8068
53394539,2017-Q2,4,1250000.0,3736494.252873563,5095943.631773845,2578160.91954023,17.5,97.5,8069
53394539,2017-Q4,2,1158333.3333333333,1158333.3333333333,271057.5994548432,191666.66666666674,14.0,25.0,8071
53394539,2018-Q1,2,975000.0,975000.0,35355.33905932738,25000.0,28.5,32.5,8072
53394539,2019-Q1,2,1676923.076923077,1676923.076923077,239328.44901698534,169230.76923076902,32.5,65.0,8076
53394539,2020-Q3,2,975000.0,975000.0,176776.69529663687,125000.0,27.5,25.0,8082
53394539,2022-Q1,2,995000.0,995000.0,205060.96654409877,145000.0,26.5,35.0,8088
53394539,2023-Q2,4,1435555.5555555555,1451527.7777777778,260195.94349709927,332916.66666666674,14.5,40.0,8093
53394539,2023-Q3,2,2928571.428571428,2928571.428571428,1919289.8346492,1357142.8571428568,19.5,175.0,8094
53394539,2023-Q4,2,1900000.0,1900000.0,1272792.2061357854,900000.0,33.5,72.5,8095
53394539,2024-Q1,2,2352307.692307692,2352307.692307692,1459903.5390036106,1032307.6923076925,10.5,45.0,8096
53394539,2024-Q2,2,2025000.0,2025000.0,459619.4077712559,325000.0,7.0,35.0,8097
53394539,2024-Q3,4,3700000.0,4387878.787878787,3083099.661063355,3654545.4545454546,21.0,73.75,8098
53394539,2024-Q4,2,1750000.0,1750000.0,353553.39059327374,250000.0,16.0,42.5,8099
53394540,2005-Q3,19,538461.5384615385,578798.2847995884,252994.3664769832,327649.44034293876,19.6875,107.36842105263158,8022
53394540,2005-Q4,17,720000.0,697345.1492355153,352071.57881872426,270588.23529411765,13.1875,177.64705882352942,8023
53394540,2006-Q1,26,673737.3737373737,704799.2785685094,267038.6100668602,438571.42857142864,9.285714285714286,84.61538461538461,8024
53394540,2006-Q2,17,683333.3333333334,797074.7057835021,310679.3545161821,326666.6666666666,7.538461538461538,85.58823529411765,8025
53394540,2006-Q3,21,705882.3529411765,715463.184475453,225026.07248711537,216666.66666666663,9.75,112.14285714285714,8026
53394540,2006-Q4,21,600000.0,615712.1763579336,141033.55594088332,183333.33333333337,14.0,90.23809523809524,8027
53394540,2007-Q1,17,666666.6666666666,705778.197021252,255100.44639594908,279720.27972027974,12.75,90.29411764705883,8028
53394540,2007-Q2,30,716666.6666666667,736500.0571324101,225179.2397944125,328974.358974359,6.631578947368421,106.83333333333333,8029
53394540,2007-Q3,10,668974.358974359,744628.2051282051,224231.84391637548,326666.6666666666,16.555555555555557,79.0,8030
53394540,2007-Q4,12,648888.888888889,665537.7119893249,226418.85285792217,148409.09090909094,11.0,108.33333333333333,8031
53394540,2008-Q1,13,700000.0,816327.7751708734,378826.25611427444,178947.36842105258,13.5,102.3076923076923,8032
53394540,2008-Q2,23,576470.5882352941,614571.7195290116,243238.44871342933,348015.8730158729,23.153846153846153,113.04347826086956,8033
53394540,2008-Q3,18,510000.0,499625.8933031776,189875.99198589294,223903.50877192983,26.1,161.38888888888889,8034
53394540,2008-Q4,27,533333.3333333334,568440.7065455165,176464.64776521854,261193.5208866155,13.263157894736842,116.29629629629629,8035
53394540,2009-Q1,19,515151.51515151514,559243.2189494759,218064.0374239519,268839.2857142857,9.714285714285714,199.47368421052633,8036
53394540,2009-Q2,11,505882.35294117645,548527.5345569463,199723.47696877338,297559.5238095238,5.0,90.45454545454545,8037
53394540,2009-Q3,13,644444.4444444445,701416.6311844331,531220.7902092343,181818.18181818182,10.444444444444445,84.23076923076923,8038
53394540,2009-Q4,21,526315.7894736842,569395.2904399417,239222.78465105582,226984.12698412704,13.625,94.28571428571429,8039
53394540,2010-Q1,19,644444.4444444445,705724.0577696508,352840.1075190361,376147.3429951691,11.846153846153847,105.26315789473684,8040
53394540,2010-Q2,15,712500.0,685832.6825679766,158144.27709517078,151727.35760971054,5.1,92.66666666666667,8041
53394540,2010-Q3,23,533333.3333333334,529186.6357890201,146133.3249329818,152809.82905982912,19.0,90.65217391304348,8042
53394540,2010-Q4,20,528333.3333333333,539043.9274929937,166792.3982886131,252310.60606060608,18.2,126.25,8043
53394540,2011-Q1,15,636363.6363636364,666298.5354364665,236291.03557939705,295621.23700054735,11.4,91.0,8044
53394540,2011-Q2,13,481481.48148148146,515797.45365793735,119359.47163009585,105217.39130434784,22.166666666666668,118.46153846153847,8045
53394540,2011-Q3,8,529607.8431372549,504917.74361259653,126889.20899018463,154766.4141414141,23.5,52.5,8046
53394540,2011-Q4,13,540000.0,590305.8525581745,161559.62532281337,200619.1950464396,14.285714285714286,94.23076923076923,8047
53394540,2012-Q1,14,513461.5384615385,489192.34875159495,191646.3312274379,261222.43944824592,17.333333333333332,821.3571428571429,8048
53394540,2012-Q2,18,679220.7792207792,738980.39744377,252329.89064587792,136063.5964912281,14.454545454545455,150.55555555555554,8049
53394540,2012-Q3,25,552941.1764705882,525498.8880400645,229015.61241732494,186666.66666666663,20.076923076923077,105.6,8050
53394540,2012-Q4,18,572222.2222222222,597596.4670768592,190545.20909088358,231450.21645021642,14.714285714285714,85.83333333333333,8051
53394540,2013-Q1,35,570000.0,667250.3785776156,253778.48167324762,368939.3939393939,15.318181818181818,102.85714285714286,8052
53394540,2013-Q2,25,476190.4761904762,481264.750609206,316878.37936602155,277777.77777777775,14.454545454545455,97.8,8053
53394540,2013-Q3,23,588235.2941176471,604597.6910273585,243968.20708728256,296031.7460317461,12.090909090909092,99.1304347826087,8054
53394540,2013-Q4,19,637500.0,628645.9776600709,216086.98462744307,236904.761904762,7.4,87.10526315789474,8055
53394540,2014-Q1,30,599673.2026143791,618337.9171891757,201606.13882184573,241578.94736842107,16.523809523809526,88.83333333333333,8056
53394540,2014-Q2,22,566483.5164835164,582325.9255598828,181057.13299433276,237254.90196078422,14.866666666666667,86.36363636363636,8057
53394540,2014-Q3,14,579117.6470588236,686749.7896752041,455159.2231349162,322649.57264957257,9.727272727272727,95.0,8058
53394540,2014-Q4,22,576666.6666666667,567323.1494774339,198653.81777537474,277214.4522144523,23.636363636363637,125.45454545454545,8059
53394540,2015-Q1,21,800000.0,785066.1047874189,220288.21765193294,213333.33333333337,12.842105263157896,117.14285714285714,8060
53394540,2015-Q2,19,542857.1428571428,602635.07151379,167482.54234946822,216623.93162393162,14.7,81.3157894736842,8061
53394540,2015-Q3,24,666239.3162393162,694314.5687326723,175261.2187947663,194471.15384615387,14.928571428571429,111.66666666666667,8062
